UDI,Timestamp,Product ID,Planned_Time_mins,Ideal_Cycle_Time_mins_per_piece,Total_Pieces,Defective_Pieces
7202,2024-02-20 08:10:00,L54381,10,0.2,49,1
7203,2024-02-20 08:20:00,L54382,10,0.2,45,0
7204,2024-02-20 08:30:00,M22063,10,0.2,48,2
7205,2024-02-20 08:40:00,L54384,10,0.2,50,0
7206,2024-02-20 08:50:00,L54385,10,0.2,49,0
7207,2024-02-20 09:00:00,L54386,10,0.2,48,1
7208,2024-02-20 09:10:00,M22067,10,0.2,45,0
7209,2024-02-20 09:20:00,L54388,10,0.2,48,2
7210,2024-02-20 09:30:00,L54389,10,0.2,48,2
7211,2024-02-20 09:40:00,M22070,10,0.2,50,1
7212,2024-02-20 09:50:00,L54391,10,0.2,49,1
7213,2024-02-20 10:00:00,M22072,10,0.2,47,0
7214,2024-02-20 10:10:00,M22073,10,0.2,48,2
7215,2024-02-20 10:20:00,M22074,10,0.2,47,1
7216,2024-02-20 10:30:00,L54395,10,0.2,46,0
7217,2024-02-20 10:40:00,M22076,10,0.2,48,0
7218,2024-02-20 10:50:00,L54397,10,0.2,47,2
7219,2024-02-20 11:00:00,H36632,10,0.2,46,2
7220,2024-02-20 11:10:00,M22079,10,0.2,50,0
7221,2024-02-20 11:20:00,L54400,10,0.2,49,2
7222,2024-02-20 11:30:00,H36635,10,0.2,48,0
7223,2024-02-20 11:40:00,M22082,10,0.2,49,0
7224,2024-02-20 11:50:00,L54403,10,0.2,46,2
7225,2024-02-20 12:00:00,L54404,10,0.2,49,1
7226,2024-02-20 12:10:00,M22085,10,0.2,49,0
7227,2024-02-20 12:20:00,L54406,10,0.2,45,2
7228,2024-02-20 12:30:00,L54407,10,0.2,46,0
7229,2024-02-20 12:40:00,H36642,10,0.2,49,0
7230,2024-02-20 12:50:00,L54409,10,0.2,47,0
7231,2024-02-20 13:00:00,L54410,10,0.2,46,2
7232,2024-02-20 13:10:00,L54411,10,0.2,45,2
7233,2024-02-20 13:20:00,M22092,10,0.2,48,2
7234,2024-02-20 13:30:00,L54413,10,0.2,50,1
7235,2024-02-20 13:40:00,M22094,10,0.2,49,0
7236,2024-02-20 13:50:00,L54415,10,0.2,47,1
7237,2024-02-20 14:00:00,M22096,10,0.2,45,0
7238,2024-02-20 14:10:00,M22097,10,0.2,46,2
7239,2024-02-20 14:20:00,L54418,10,0.2,50,0
7240,2024-02-20 14:30:00,L54419,10,0.2,50,0
7241,2024-02-20 14:40:00,M22100,10,0.2,49,0
7242,2024-02-20 14:50:00,M22101,10,0.2,45,1
7243,2024-02-20 15:00:00,H36656,10,0.2,45,2
7244,2024-02-20 15:10:00,M22103,10,0.2,47,2
7245,2024-02-20 15:20:00,L54424,10,0.2,48,0
7246,2024-02-20 15:30:00,L54425,10,0.2,48,2
7247,2024-02-20 15:40:00,L54426,10,0.2,48,1
7248,2024-02-20 15:50:00,M22107,10,0.2,50,1
7249,2024-02-20 16:00:00,L54428,10,0.2,50,2
7250,2024-02-20 16:10:00,L54429,10,0.2,46,1
7251,2024-02-20 16:20:00,M22110,10,0.2,50,1
7252,2024-02-20 16:30:00,M22111,10,0.2,50,2
7253,2024-02-20 16:40:00,H36666,10,0.2,45,2
7254,2024-02-20 16:50:00,L54433,10,0.2,46,0
7255,2024-02-20 17:00:00,L54434,10,0.2,45,0
7256,2024-02-20 17:10:00,M22115,10,0.2,47,1
7257,2024-02-20 17:20:00,H36670,10,0.2,47,2
7258,2024-02-20 17:30:00,L54437,10,0.2,46,1
7259,2024-02-20 17:40:00,L54438,10,0.2,46,2
7260,2024-02-20 17:50:00,M22119,10,0.2,50,1
7261,2024-02-20 18:00:00,L54440,10,0.2,47,1
7262,2024-02-20 18:10:00,L54441,10,0.2,49,1
7263,2024-02-20 18:20:00,M22122,10,0.2,48,0
7264,2024-02-20 18:30:00,L54443,10,0.2,50,2
7265,2024-02-20 18:40:00,M22124,10,0.2,48,1
7266,2024-02-20 18:50:00,L54445,10,0.2,47,0
7267,2024-02-20 19:00:00,L54446,10,0.2,48,1
7268,2024-02-20 19:10:00,L54447,10,0.2,49,1
7269,2024-02-20 19:20:00,L54448,10,0.2,49,2
7270,2024-02-20 19:30:00,M22129,10,0.2,45,1
7271,2024-02-20 19:40:00,L54450,10,0.2,46,2
7272,2024-02-20 19:50:00,M22131,10,0.2,48,0
7273,2024-02-20 20:00:00,L54452,10,0.2,49,0
7274,2024-02-20 20:10:00,M22133,10,0.2,46,1
7275,2024-02-20 20:20:00,M22134,10,0.2,46,0
7276,2024-02-20 20:30:00,L54455,10,0.2,45,2
7277,2024-02-20 20:40:00,M22136,10,0.2,46,2
7278,2024-02-20 20:50:00,L54457,10,0.2,46,0
7279,2024-02-20 21:00:00,H36692,10,0.2,50,2
7280,2024-02-20 21:10:00,L54459,10,0.2,47,2
7281,2024-02-20 21:20:00,L54460,10,0.2,4,1
7282,2024-02-20 21:30:00,L54461,10,0.2,45,1
7283,2024-02-20 21:40:00,L54462,10,0.2,48,2
7284,2024-02-20 21:50:00,M22143,10,0.2,46,0
7285,2024-02-20 22:00:00,M22144,10,0.2,48,2
7286,2024-02-20 22:10:00,M22145,10,0.2,50,1
7287,2024-02-20 22:20:00,M22146,10,0.2,49,0
7288,2024-02-20 22:30:00,M22147,10,0.2,46,2
7289,2024-02-20 22:40:00,M22148,10,0.2,49,0
7290,2024-02-20 22:50:00,L54469,10,0.2,47,0
7291,2024-02-20 23:00:00,L54470,10,0.2,50,0
7292,2024-02-20 23:10:00,L54471,10,0.2,46,2
7293,2024-02-20 23:20:00,M22152,10,0.2,48,1
7294,2024-02-20 23:30:00,L54473,10,0.2,48,0
7295,2024-02-20 23:40:00,L54474,10,0.2,46,0
7296,2024-02-20 23:50:00,M22155,10,0.2,48,2
7297,2024-02-21 00:00:00,H36710,10,0.2,46,1
7298,2024-02-21 00:10:00,L54477,10,0.2,45,1
7299,2024-02-21 00:20:00,L54478,10,0.2,48,2
7300,2024-02-21 00:30:00,L54479,10,0.2,46,0
7301,2024-02-21 00:40:00,L54480,10,0.2,46,2
7302,2024-02-21 00:50:00,L54481,10,0.2,48,1
7303,2024-02-21 01:00:00,L54482,10,0.2,45,0
7304,2024-02-21 01:10:00,L54483,10,0.2,48,0
7305,2024-02-21 01:20:00,L54484,10,0.2,46,1
7306,2024-02-21 01:30:00,M22165,10,0.2,45,0
7307,2024-02-21 01:40:00,L54486,10,0.2,49,2
7308,2024-02-21 01:50:00,M22167,10,0.2,47,1
7309,2024-02-21 02:00:00,L54488,10,0.2,48,1
7310,2024-02-21 02:10:00,L54489,10,0.2,50,0
7311,2024-02-21 02:20:00,L54490,10,0.2,46,1
7312,2024-02-21 02:30:00,H36725,10,0.2,45,2
7313,2024-02-21 02:40:00,L54492,10,0.2,45,1
7314,2024-02-21 02:50:00,L54493,10,0.2,49,0
7315,2024-02-21 03:00:00,L54494,10,0.2,48,1
7316,2024-02-21 03:10:00,L54495,10,0.2,50,0
7317,2024-02-21 03:20:00,L54496,10,0.2,45,0
7318,2024-02-21 03:30:00,L54497,10,0.2,49,2
7319,2024-02-21 03:40:00,H36732,10,0.2,46,1
7320,2024-02-21 03:50:00,L54499,10,0.2,49,2
7321,2024-02-21 04:00:00,H36734,10,0.2,48,2
7322,2024-02-21 04:10:00,L54501,10,0.2,49,1
7323,2024-02-21 04:20:00,H36736,10,0.2,45,2
7324,2024-02-21 04:30:00,L54503,10,0.2,45,2
7325,2024-02-21 04:40:00,M22184,10,0.2,47,0
7326,2024-02-21 04:50:00,L54505,10,0.2,49,2
7327,2024-02-21 05:00:00,M22186,10,0.2,46,1
7328,2024-02-21 05:10:00,M22187,10,0.2,50,0
7329,2024-02-21 05:20:00,L54508,10,0.2,50,2
7330,2024-02-21 05:30:00,M22189,10,0.2,48,2
7331,2024-02-21 05:40:00,H36744,10,0.2,47,1
7332,2024-02-21 05:50:00,L54511,10,0.2,49,2
7333,2024-02-21 06:00:00,M22192,10,0.2,46,1
7334,2024-02-21 06:10:00,M22193,10,0.2,47,2
7335,2024-02-21 06:20:00,L54514,10,0.2,45,2
7336,2024-02-21 06:30:00,L54515,10,0.2,48,1
7337,2024-02-21 06:40:00,H36750,10,0.2,49,0
7338,2024-02-21 06:50:00,L54517,10,0.2,50,1
7339,2024-02-21 07:00:00,L54518,10,0.2,46,0
7340,2024-02-21 07:10:00,L54519,10,0.2,45,0
7341,2024-02-21 07:20:00,L54520,10,0.2,47,1
7342,2024-02-21 07:30:00,L54521,10,0.2,48,1
7343,2024-02-21 07:40:00,M22202,10,0.2,47,2
7344,2024-02-21 07:50:00,L54523,10,0.2,50,2
7345,2024-02-21 08:00:00,L54524,10,0.2,47,0
7346,2024-02-21 08:10:00,L54525,10,0.2,46,2
7347,2024-02-21 08:20:00,L54526,10,0.2,45,1
7348,2024-02-21 08:30:00,L54527,10,0.2,49,0
7349,2024-02-21 08:40:00,H36762,10,0.2,46,2
7350,2024-02-21 08:50:00,L54529,10,0.2,50,2
7351,2024-02-21 09:00:00,L54530,10,0.2,48,1
7352,2024-02-21 09:10:00,L54531,10,0.2,50,1
7353,2024-02-21 09:20:00,M22212,10,0.2,50,2
7354,2024-02-21 09:30:00,L54533,10,0.2,47,0
7355,2024-02-21 09:40:00,M22214,10,0.2,48,0
7356,2024-02-21 09:50:00,L54535,10,0.2,46,1
7357,2024-02-21 10:00:00,L54536,10,0.2,50,1
7358,2024-02-21 10:10:00,L54537,10,0.2,46,1
7359,2024-02-21 10:20:00,M22218,10,0.2,49,2
7360,2024-02-21 10:30:00,M22219,10,0.2,47,2
7361,2024-02-21 10:40:00,L54540,10,0.2,46,1
7362,2024-02-21 10:50:00,L54541,10,0.2,48,0
7363,2024-02-21 11:00:00,L54542,10,0.2,50,1
7364,2024-02-21 11:10:00,L54543,10,0.2,49,1
7365,2024-02-21 11:20:00,L54544,10,0.2,48,0
7366,2024-02-21 11:30:00,L54545,10,0.2,47,0
7367,2024-02-21 11:40:00,H36780,10,0.2,49,0
7368,2024-02-21 11:50:00,M22227,10,0.2,49,0
7369,2024-02-21 12:00:00,M22228,10,0.2,49,2
7370,2024-02-21 12:10:00,M22229,10,0.2,50,2
7371,2024-02-21 12:20:00,M22230,10,0.2,45,1
7372,2024-02-21 12:30:00,L54551,10,0.2,49,2
7373,2024-02-21 12:40:00,L54552,10,0.2,48,1
7374,2024-02-21 12:50:00,L54553,10,0.2,48,1
7375,2024-02-21 13:00:00,L54554,10,0.2,47,0
7376,2024-02-21 13:10:00,M22235,10,0.2,46,0
7377,2024-02-21 13:20:00,L54556,10,0.2,46,2
7378,2024-02-21 13:30:00,L54557,10,0.2,45,2
7379,2024-02-21 13:40:00,L54558,10,0.2,50,2
7380,2024-02-21 13:50:00,M22239,10,0.2,50,2
7381,2024-02-21 14:00:00,L54560,10,0.2,49,0
7382,2024-02-21 14:10:00,L54561,10,0.2,45,0
7383,2024-02-21 14:20:00,L54562,10,0.2,47,2
7384,2024-02-21 14:30:00,M22243,10,0.2,47,1
7385,2024-02-21 14:40:00,L54564,10,0.2,46,0
7386,2024-02-21 14:50:00,M22245,10,0.2,47,0
7387,2024-02-21 15:00:00,M22246,10,0.2,49,0
7388,2024-02-21 15:10:00,H36801,10,0.2,48,0
7389,2024-02-21 15:20:00,M22248,10,0.2,47,2
7390,2024-02-21 15:30:00,L54569,10,0.2,45,2
7391,2024-02-21 15:40:00,M22250,10,0.2,49,1
7392,2024-02-21 15:50:00,L54571,10,0.2,47,0
7393,2024-02-21 16:00:00,M22252,10,0.2,50,2
7394,2024-02-21 16:10:00,M22253,10,0.2,47,2
7395,2024-02-21 16:20:00,L54574,10,0.2,50,0
7396,2024-02-21 16:30:00,M22255,10,0.2,49,2
7397,2024-02-21 16:40:00,L54576,10,0.2,47,2
7398,2024-02-21 16:50:00,L54577,10,0.2,50,2
7399,2024-02-21 17:00:00,M22258,10,0.2,48,1
7400,2024-02-21 17:10:00,L54579,10,0.2,46,2
7401,2024-02-21 17:20:00,M22260,10,0.2,49,0
7402,2024-02-21 17:30:00,L54581,10,0.2,50,0
7403,2024-02-21 17:40:00,M22262,10,0.2,45,0
7404,2024-02-21 17:50:00,L54583,10,0.2,47,2
7405,2024-02-21 18:00:00,L54584,10,0.2,50,1
7406,2024-02-21 18:10:00,M22265,10,0.2,50,2
7407,2024-02-21 18:20:00,L54586,10,0.2,50,0
7408,2024-02-21 18:30:00,H36821,10,0.2,46,1
7409,2024-02-21 18:40:00,L54588,10,0.2,45,1
7410,2024-02-21 18:50:00,L54589,10,0.2,45,2
7411,2024-02-21 19:00:00,L54590,10,0.2,48,0
7412,2024-02-21 19:10:00,L54591,10,0.2,46,2
7413,2024-02-21 19:20:00,L54592,10,0.2,50,0
7414,2024-02-21 19:30:00,M22273,10,0.2,49,1
7415,2024-02-21 19:40:00,L54594,10,0.2,46,2
7416,2024-02-21 19:50:00,L54595,10,0.2,46,1
7417,2024-02-21 20:00:00,M22276,10,0.2,45,0
7418,2024-02-21 20:10:00,M22277,10,0.2,48,1
7419,2024-02-21 20:20:00,M22278,10,0.2,48,1
7420,2024-02-21 20:30:00,L54599,10,0.2,46,1
7421,2024-02-21 20:40:00,L54600,10,0.2,46,2
7422,2024-02-21 20:50:00,M22281,10,0.2,47,0
7423,2024-02-21 21:00:00,L54602,10,0.2,50,1
7424,2024-02-21 21:10:00,L54603,10,0.2,45,1
7425,2024-02-21 21:20:00,M22284,10,0.2,50,1
7426,2024-02-21 21:30:00,M22285,10,0.2,49,1
7427,2024-02-21 21:40:00,M22286,10,0.2,10,0
7428,2024-02-21 21:50:00,L54607,10,0.2,48,0
7429,2024-02-21 22:00:00,M22288,10,0.2,45,2
7430,2024-02-21 22:10:00,L54609,10,0.2,50,0
7431,2024-02-21 22:20:00,M22290,10,0.2,48,0
7432,2024-02-21 22:30:00,M22291,10,0.2,49,1
7433,2024-02-21 22:40:00,L54612,10,0.2,46,2
7434,2024-02-21 22:50:00,M22293,10,0.2,45,2
7435,2024-02-21 23:00:00,L54614,10,0.2,45,1
7436,2024-02-21 23:10:00,L54615,10,0.2,50,2
7437,2024-02-21 23:20:00,L54616,10,0.2,47,0
7438,2024-02-21 23:30:00,L54617,10,0.2,50,2
7439,2024-02-21 23:40:00,L54618,10,0.2,46,1
7440,2024-02-21 23:50:00,L54619,10,0.2,46,2
7441,2024-02-22 00:00:00,L54620,10,0.2,48,2
7442,2024-02-22 00:10:00,M22301,10,0.2,45,2
7443,2024-02-22 00:20:00,L54622,10,0.2,48,1
7444,2024-02-22 00:30:00,H36857,10,0.2,46,0
7445,2024-02-22 00:40:00,L54624,10,0.2,47,2
7446,2024-02-22 00:50:00,L54625,10,0.2,45,0
7447,2024-02-22 01:00:00,L54626,10,0.2,46,0
7448,2024-02-22 01:10:00,M22307,10,0.2,47,0
7449,2024-02-22 01:20:00,L54628,10,0.2,50,2
7450,2024-02-22 01:30:00,L54629,10,0.2,49,0
7451,2024-02-22 01:40:00,L54630,10,0.2,46,2
7452,2024-02-22 01:50:00,L54631,10,0.2,49,2
7453,2024-02-22 02:00:00,L54632,10,0.2,48,2
7454,2024-02-22 02:10:00,H36867,10,0.2,49,0
7455,2024-02-22 02:20:00,L54634,10,0.2,46,2
7456,2024-02-22 02:30:00,M22315,10,0.2,49,1
7457,2024-02-22 02:40:00,M22316,10,0.2,45,1
7458,2024-02-22 02:50:00,L54637,10,0.2,46,1
7459,2024-02-22 03:00:00,M22318,10,0.2,47,2
7460,2024-02-22 03:10:00,L54639,10,0.2,49,1
7461,2024-02-22 03:20:00,L54640,10,0.2,45,2
7462,2024-02-22 03:30:00,L54641,10,0.2,48,2
7463,2024-02-22 03:40:00,L54642,10,0.2,48,2
7464,2024-02-22 03:50:00,H36877,10,0.2,49,0
7465,2024-02-22 04:00:00,L54644,10,0.2,48,1
7466,2024-02-22 04:10:00,M22325,10,0.2,47,2
7467,2024-02-22 04:20:00,H36880,10,0.2,46,1
7468,2024-02-22 04:30:00,H36881,10,0.2,45,1
7469,2024-02-22 04:40:00,L54648,10,0.2,50,0
7470,2024-02-22 04:50:00,L54649,10,0.2,49,1
7471,2024-02-22 05:00:00,L54650,10,0.2,48,2
7472,2024-02-22 05:10:00,L54651,10,0.2,46,2
7473,2024-02-22 05:20:00,M22332,10,0.2,50,1
7474,2024-02-22 05:30:00,M22333,10,0.2,47,1
7475,2024-02-22 05:40:00,L54654,10,0.2,48,0
7476,2024-02-22 05:50:00,H36889,10,0.2,48,2
7477,2024-02-22 06:00:00,L54656,10,0.2,45,1
7478,2024-02-22 06:10:00,M22337,10,0.2,47,1
7479,2024-02-22 06:20:00,L54658,10,0.2,47,2
7480,2024-02-22 06:30:00,M22339,10,0.2,49,1
7481,2024-02-22 06:40:00,M22340,10,0.2,50,0
7482,2024-02-22 06:50:00,H36895,10,0.2,45,1
7483,2024-02-22 07:00:00,M22342,10,0.2,49,1
7484,2024-02-22 07:10:00,L54663,10,0.2,45,0
7485,2024-02-22 07:20:00,M22344,10,0.2,47,0
7486,2024-02-22 07:30:00,L54665,10,0.2,45,0
7487,2024-02-22 07:40:00,L54666,10,0.2,45,2
7488,2024-02-22 07:50:00,L54667,10,0.2,45,1
7489,2024-02-22 08:00:00,L54668,10,0.2,46,1
7490,2024-02-22 08:10:00,M22349,10,0.2,46,0
7491,2024-02-22 08:20:00,M22350,10,0.2,50,2
7492,2024-02-22 08:30:00,L54671,10,0.2,50,0
7493,2024-02-22 08:40:00,M22352,10,0.2,47,1
7494,2024-02-22 08:50:00,L54673,10,0.2,45,2
7495,2024-02-22 09:00:00,L54674,10,0.2,47,2
7496,2024-02-22 09:10:00,L54675,10,0.2,46,1
7497,2024-02-22 09:20:00,L54676,10,0.2,45,2
7498,2024-02-22 09:30:00,M22357,10,0.2,49,2
7499,2024-02-22 09:40:00,M22358,10,0.2,46,0
7500,2024-02-22 09:50:00,L54679,10,0.2,46,2
7501,2024-02-22 10:00:00,L54680,10,0.2,46,0
7502,2024-02-22 10:10:00,L54681,10,0.2,45,2
7503,2024-02-22 10:20:00,H36916,10,0.2,50,0
7504,2024-02-22 10:30:00,M22363,10,0.2,48,0
7505,2024-02-22 10:40:00,L54684,10,0.2,49,2
7506,2024-02-22 10:50:00,L54685,10,0.2,49,0
7507,2024-02-22 11:00:00,L54686,10,0.2,47,1
7508,2024-02-22 11:10:00,L54687,10,0.2,45,1
7509,2024-02-22 11:20:00,M22368,10,0.2,50,2
7510,2024-02-22 11:30:00,L54689,10,0.2,0,0
7511,2024-02-22 11:40:00,L54690,10,0.2,0,0
7512,2024-02-22 11:50:00,L54691,10,0.2,45,1
7513,2024-02-22 12:00:00,M22372,10,0.2,45,2
7514,2024-02-22 12:10:00,L54693,10,0.2,50,2
7515,2024-02-22 12:20:00,L54694,10,0.2,48,0
7516,2024-02-22 12:30:00,M22375,10,0.2,46,2
7517,2024-02-22 12:40:00,M22376,10,0.2,45,1
7518,2024-02-22 12:50:00,L54697,10,0.2,49,1
7519,2024-02-22 13:00:00,L54698,10,0.2,49,2
7520,2024-02-22 13:10:00,L54699,10,0.2,48,1
7521,2024-02-22 13:20:00,L54700,10,0.2,46,0
7522,2024-02-22 13:30:00,M22381,10,0.2,48,0
7523,2024-02-22 13:40:00,L54702,10,0.2,45,2
7524,2024-02-22 13:50:00,M22383,10,0.2,49,2
7525,2024-02-22 14:00:00,L54704,10,0.2,47,0
7526,2024-02-22 14:10:00,H36939,10,0.2,48,0
7527,2024-02-22 14:20:00,L54706,10,0.2,47,2
7528,2024-02-22 14:30:00,L54707,10,0.2,47,1
7529,2024-02-22 14:40:00,M22388,10,0.2,50,2
7530,2024-02-22 14:50:00,L54709,10,0.2,49,2
7531,2024-02-22 15:00:00,M22390,10,0.2,48,2
7532,2024-02-22 15:10:00,H36945,10,0.2,47,2
7533,2024-02-22 15:20:00,M22392,10,0.2,45,2
7534,2024-02-22 15:30:00,L54713,10,0.2,50,2
7535,2024-02-22 15:40:00,L54714,10,0.2,46,2
7536,2024-02-22 15:50:00,L54715,10,0.2,50,1
7537,2024-02-22 16:00:00,L54716,10,0.2,2,2
7538,2024-02-22 16:10:00,L54717,10,0.2,49,0
7539,2024-02-22 16:20:00,M22398,10,0.2,48,2
7540,2024-02-22 16:30:00,L54719,10,0.2,48,1
7541,2024-02-22 16:40:00,M22400,10,0.2,46,0
7542,2024-02-22 16:50:00,M22401,10,0.2,45,2
7543,2024-02-22 17:00:00,M22402,10,0.2,46,2
7544,2024-02-22 17:10:00,L54723,10,0.2,46,0
7545,2024-02-22 17:20:00,L54724,10,0.2,48,2
7546,2024-02-22 17:30:00,L54725,10,0.2,47,1
7547,2024-02-22 17:40:00,H36960,10,0.2,45,2
7548,2024-02-22 17:50:00,L54727,10,0.2,48,1
7549,2024-02-22 18:00:00,L54728,10,0.2,50,2
7550,2024-02-22 18:10:00,L54729,10,0.2,46,0
7551,2024-02-22 18:20:00,M22410,10,0.2,47,1
7552,2024-02-22 18:30:00,M22411,10,0.2,45,2
7553,2024-02-22 18:40:00,L54732,10,0.2,49,2
7554,2024-02-22 18:50:00,L54733,10,0.2,45,0
7555,2024-02-22 19:00:00,M22414,10,0.2,45,0
7556,2024-02-22 19:10:00,L54735,10,0.2,46,1
7557,2024-02-22 19:20:00,L54736,10,0.2,46,1
7558,2024-02-22 19:30:00,M22417,10,0.2,49,1
7559,2024-02-22 19:40:00,M22418,10,0.2,49,2
7560,2024-02-22 19:50:00,M22419,10,0.2,49,2
7561,2024-02-22 20:00:00,M22420,10,0.2,48,1
7562,2024-02-22 20:10:00,L54741,10,0.2,48,2
7563,2024-02-22 20:20:00,M22422,10,0.2,46,0
7564,2024-02-22 20:30:00,M22423,10,0.2,46,2
7565,2024-02-22 20:40:00,M22424,10,0.2,1,1
7566,2024-02-22 20:50:00,M22425,10,0.2,48,2
7567,2024-02-22 21:00:00,L54746,10,0.2,47,0
7568,2024-02-22 21:10:00,M22427,10,0.2,48,1
7569,2024-02-22 21:20:00,L54748,10,0.2,46,1
7570,2024-02-22 21:30:00,L54749,10,0.2,10,1
7571,2024-02-22 21:40:00,H36984,10,0.2,46,1
7572,2024-02-22 21:50:00,L54751,10,0.2,49,2
7573,2024-02-22 22:00:00,L54752,10,0.2,49,0
7574,2024-02-22 22:10:00,L54753,10,0.2,49,2
7575,2024-02-22 22:20:00,L54754,10,0.2,47,2
7576,2024-02-22 22:30:00,L54755,10,0.2,47,1
7577,2024-02-22 22:40:00,M22436,10,0.2,46,0
7578,2024-02-22 22:50:00,L54757,10,0.2,45,2
7579,2024-02-22 23:00:00,L54758,10,0.2,50,0
7580,2024-02-22 23:10:00,L54759,10,0.2,47,0
7581,2024-02-22 23:20:00,L54760,10,0.2,46,0
7582,2024-02-22 23:30:00,M22441,10,0.2,48,0
7583,2024-02-22 23:40:00,H36996,10,0.2,49,2
7584,2024-02-22 23:50:00,L54763,10,0.2,49,0
7585,2024-02-23 00:00:00,L54764,10,0.2,49,2
7586,2024-02-23 00:10:00,L54765,10,0.2,46,0
7587,2024-02-23 00:20:00,L54766,10,0.2,49,0
7588,2024-02-23 00:30:00,L54767,10,0.2,47,2
7589,2024-02-23 00:40:00,L54768,10,0.2,48,1
7590,2024-02-23 00:50:00,L54769,10,0.2,49,2
7591,2024-02-23 01:00:00,M22450,10,0.2,46,0
7592,2024-02-23 01:10:00,M22451,10,0.2,0,0
7593,2024-02-23 01:20:00,M22452,10,0.2,49,0
7594,2024-02-23 01:30:00,L54773,10,0.2,3,2
7595,2024-02-23 01:40:00,L54774,10,0.2,49,2
7596,2024-02-23 01:50:00,H37009,10,0.2,50,2
7597,2024-02-23 02:00:00,L54776,10,0.2,47,1
7598,2024-02-23 02:10:00,L54777,10,0.2,48,2
7599,2024-02-23 02:20:00,L54778,10,0.2,47,2
7600,2024-02-23 02:30:00,L54779,10,0.2,45,1
7601,2024-02-23 02:40:00,M22460,10,0.2,45,1
7602,2024-02-23 02:50:00,L54781,10,0.2,50,0
7603,2024-02-23 03:00:00,L54782,10,0.2,47,0
7604,2024-02-23 03:10:00,L54783,10,0.2,48,2
7605,2024-02-23 03:20:00,L54784,10,0.2,45,0
7606,2024-02-23 03:30:00,H37019,10,0.2,45,2
7607,2024-02-23 03:40:00,M22466,10,0.2,49,1
7608,2024-02-23 03:50:00,M22467,10,0.2,50,1
7609,2024-02-23 04:00:00,L54788,10,0.2,46,2
7610,2024-02-23 04:10:00,L54789,10,0.2,45,0
7611,2024-02-23 04:20:00,M22470,10,0.2,48,0
7612,2024-02-23 04:30:00,L54791,10,0.2,48,0
7613,2024-02-23 04:40:00,M22472,10,0.2,49,2
7614,2024-02-23 04:50:00,L54793,10,0.2,48,0
7615,2024-02-23 05:00:00,L54794,10,0.2,49,1
7616,2024-02-23 05:10:00,L54795,10,0.2,45,1
7617,2024-02-23 05:20:00,M22476,10,0.2,45,1
7618,2024-02-23 05:30:00,L54797,10,0.2,45,1
7619,2024-02-23 05:40:00,M22478,10,0.2,45,1
7620,2024-02-23 05:50:00,L54799,10,0.2,46,1
7621,2024-02-23 06:00:00,L54800,10,0.2,50,1
7622,2024-02-23 06:10:00,L54801,10,0.2,50,1
7623,2024-02-23 06:20:00,M22482,10,0.2,46,1
7624,2024-02-23 06:30:00,L54803,10,0.2,45,2
7625,2024-02-23 06:40:00,L54804,10,0.2,48,2
7626,2024-02-23 06:50:00,L54805,10,0.2,49,1
7627,2024-02-23 07:00:00,H37040,10,0.2,50,1
7628,2024-02-23 07:10:00,L54807,10,0.2,47,1
7629,2024-02-23 07:20:00,L54808,10,0.2,49,0
7630,2024-02-23 07:30:00,M22489,10,0.2,47,2
7631,2024-02-23 07:40:00,L54810,10,0.2,47,1
7632,2024-02-23 07:50:00,L54811,10,0.2,45,2
7633,2024-02-23 08:00:00,L54812,10,0.2,47,1
7634,2024-02-23 08:10:00,L54813,10,0.2,45,0
7635,2024-02-23 08:20:00,M22494,10,0.2,46,1
7636,2024-02-23 08:30:00,L54815,10,0.2,48,2
7637,2024-02-23 08:40:00,L54816,10,0.2,47,2
7638,2024-02-23 08:50:00,H37051,10,0.2,48,2
7639,2024-02-23 09:00:00,L54818,10,0.2,45,2
7640,2024-02-23 09:10:00,L54819,10,0.2,47,1
7641,2024-02-23 09:20:00,L54820,10,0.2,49,0
7642,2024-02-23 09:30:00,M22501,10,0.2,46,0
7643,2024-02-23 09:40:00,M22502,10,0.2,50,1
7644,2024-02-23 09:50:00,H37057,10,0.2,46,1
7645,2024-02-23 10:00:00,L54824,10,0.2,47,2
7646,2024-02-23 10:10:00,L54825,10,0.2,46,1
7647,2024-02-23 10:20:00,L54826,10,0.2,50,0
7648,2024-02-23 10:30:00,L54827,10,0.2,49,1
7649,2024-02-23 10:40:00,L54828,10,0.2,48,1
7650,2024-02-23 10:50:00,H37063,10,0.2,49,0
7651,2024-02-23 11:00:00,L54830,10,0.2,46,0
7652,2024-02-23 11:10:00,M22511,10,0.2,50,1
7653,2024-02-23 11:20:00,L54832,10,0.2,48,2
7654,2024-02-23 11:30:00,L54833,10,0.2,50,2
7655,2024-02-23 11:40:00,M22514,10,0.2,49,2
7656,2024-02-23 11:50:00,L54835,10,0.2,45,0
7657,2024-02-23 12:00:00,L54836,10,0.2,45,0
7658,2024-02-23 12:10:00,L54837,10,0.2,48,2
7659,2024-02-23 12:20:00,M22518,10,0.2,48,1
7660,2024-02-23 12:30:00,L54839,10,0.2,48,1
7661,2024-02-23 12:40:00,M22520,10,0.2,45,1
7662,2024-02-23 12:50:00,L54841,10,0.2,49,0
7663,2024-02-23 13:00:00,M22522,10,0.2,48,0
7664,2024-02-23 13:10:00,L54843,10,0.2,45,2
7665,2024-02-23 13:20:00,H37078,10,0.2,48,1
